booking_record_id,date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,driver_cancellation_reason,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,booking_value_missing_unexpected,ride_distance_missing_unexpected,payment_method_missing_unexpected,customer_cancel_reason_missing,driver_cancel_reason_missing,incomplete_reason_missing,invalid_booking_status,invalid_booking_value,invalid_ride_distance,invalid_driver_rating,invalid_customer_rating,revenue_per_km,booking_value_outlier,ride_distance_outlier,avg_vtat_outlier,avg_ctat_outlier,revenue_per_km_outlier
104746,2024-09-28,15:20:16,"""CNR5617094""",Incomplete,"""CID6277329""",eBike,Seelampur,Khandsa,9.8,17.7,,,,,1.0,Vehicle Breakdown,456.0,1.18,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,386.4406779661017,False,False,False,False,True
104770,2024-02-06,11:41:49,"""CNR4512248""",Completed,"""CID9713555""",Auto,Chanakyapuri,Sohna Road,6.6,17.7,,,,,,,931.0,5.49,4.9,4.7,Credit Card,False,False,False,False,False,False,False,False,False,False,False,169.58105646630236,False,False,False,False,True
104777,2024-11-26,20:53:53,"""CNR1730778""",Completed,"""CID2058565""",Bike,Kalkaji,Sarojini Nagar,10.6,35.1,,,,,,,601.0,5.74,4.5,4.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,104.70383275261324,False,False,False,False,True
104808,2024-12-22,16:21:24,"""CNR7861541""",Completed,"""CID3100573""",Go Sedan,Pragati Maidan,South Extension,4.7,33.7,,,,,,,551.0,2.84,4.7,4.4,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,194.01408450704227,False,False,False,False,True
104820,2024-02-28,13:10:33,"""CNR9869913""",Incomplete,"""CID3615695""",Auto,Noida Sector 18,Paschim Vihar,7.1,17.3,,,,,1.0,Vehicle Breakdown,917.0,3.71,,,UPI,False,False,False,False,False,False,False,False,False,False,False,247.16981132075472,False,False,False,False,True
104836,2024-03-31,17:08:49,"""CNR4081536""",Completed,"""CID9835673""",Go Sedan,Vishwavidyalaya,New Delhi Railway Station,3.5,28.8,,,,,,,1452.0,47.33,4.3,4.1,UPI,False,False,False,False,False,False,False,False,False,False,False,30.678216775829284,True,False,False,False,False
104837,2024-11-30,15:47:00,"""CNR6923202""",Completed,"""CID9275161""",Auto,IGI Airport,Raj Nagar Extension,4.6,30.3,,,,,,,1195.0,14.08,4.3,4.0,Cash,False,False,False,False,False,False,False,False,False,False,False,84.8721590909091,False,False,False,False,True
104914,2024-02-08,22:31:39,"""CNR6449886""",Completed,"""CID3483499""",Bike,Noida Sector 62,IMT Manesar,7.5,41.9,,,,,,,2235.0,38.38,4.6,4.1,Credit Card,False,False,False,False,False,False,False,False,False,False,False,58.23345492443981,True,False,False,False,False
104919,2024-03-17,21:10:08,"""CNR1176965""",Incomplete,"""CID3191892""",Auto,Ashok Park Main,Subhash Chowk,4.0,18.1,,,,,1.0,Other Issue,394.0,4.47,,,UPI,False,False,False,False,False,False,False,False,False,False,False,88.14317673378076,False,False,False,False,True
104929,2024-07-25,18:32:34,"""CNR8836295""",Completed,"""CID1913611""",Auto,Sadar Bazar Gurgaon,Pragati Maidan,5.7,37.0,,,,,,,660.0,7.16,4.5,5.0,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,92.17877094972067,False,False,False,False,True
104938,2024-08-23,12:50:21,"""CNR6702333""",Completed,"""CID5822804""",Premier Sedan,Tilak Nagar,Old Gurgaon,7.8,35.5,,,,,,,497.0,4.2,4.2,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,118.33333333333333,False,False,False,False,True
104962,2024-03-02,19:23:49,"""CNR5271379""",Completed,"""CID4700250""",Premier Sedan,IFFCO Chowk,New Delhi Railway Station,5.9,19.0,,,,,,,1102.0,6.38,4.2,4.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,172.72727272727272,False,False,False,False,True
104965,2024-01-14,04:27:56,"""CNR9714344""",Completed,"""CID1959259""",Go Sedan,Khandsa,Sohna Road,9.2,22.2,,,,,,,525.0,2.87,4.2,4.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,182.92682926829266,False,False,False,False,True
104970,2024-07-13,07:51:53,"""CNR2462171""",Completed,"""CID5401930""",Uber XL,Dwarka Sector 21,Ghitorni Village,8.4,25.9,,,,,,,1773.0,10.72,4.9,3.8,UPI,False,False,False,False,False,False,False,False,False,False,False,165.3917910447761,True,False,False,False,True
104973,2024-05-22,20:00:23,"""CNR9739727""",Completed,"""CID6117479""",Go Mini,Punjabi Bagh,Ashok Park Main,3.8,36.3,,,,,,,805.0,8.17,4.2,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,98.531211750306,False,False,False,False,True
104977,2024-05-15,09:54:20,"""CNR8213386""",Incomplete,"""CID3140747""",Go Sedan,Narsinghpur,Cyber Hub,7.8,27.6,,,,,1.0,Other Issue,945.0,4.41,,,UPI,False,False,False,False,False,False,False,False,False,False,False,214.28571428571428,False,False,False,False,True
105011,2024-12-18,21:56:24,"""CNR8206895""",Completed,"""CID6606680""",Auto,Subhash Nagar,Palam Vihar,12.4,26.9,,,,,,,960.0,3.59,3.2,3.9,UPI,False,False,False,False,False,False,False,False,False,False,False,267.40947075208913,False,False,False,False,True
105026,2024-04-05,10:28:19,"""CNR7291574""",Completed,"""CID5234878""",Go Mini,Anand Vihar ISBT,India Gate,10.3,19.6,,,,,,,195.0,2.11,3.7,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,92.41706161137441,False,False,False,False,True
105057,2024-07-12,13:17:33,"""CNR9867269""",Completed,"""CID1490524""",Go Sedan,Karkarduma,Bhikaji Cama Place,10.3,20.6,,,,,,,772.0,5.05,4.2,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,152.87128712871288,False,False,False,False,True
105071,2024-03-16,19:27:06,"""CNR6202213""",Completed,"""CID1021742""",Bike,Meerut,Old Gurgaon,13.0,19.9,,,,,,,711.0,5.61,4.9,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,126.7379679144385,False,False,False,False,True
105074,2024-05-08,09:52:13,"""CNR8422383""",Completed,"""CID4005710""",Auto,Indirapuram,INA Market,8.9,22.2,,,,,,,837.0,3.51,3.5,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,238.46153846153848,False,False,False,False,True
105082,2024-03-30,00:15:31,"""CNR3338008""",Completed,"""CID9715319""",Go Mini,Paschim Vihar,Satguru Ram Singh Marg,2.1,20.7,,,,,,,903.0,9.98,4.3,4.8,Cash,False,False,False,False,False,False,False,False,False,False,False,90.48096192384769,False,False,False,False,True
105108,2024-05-13,18:52:13,"""CNR8502262""",Completed,"""CID7119308""",Go Sedan,Palam Vihar,Janakpuri,5.7,23.2,,,,,,,658.0,4.54,4.1,3.8,Cash,False,False,False,False,False,False,False,False,False,False,False,144.9339207048458,False,False,False,False,True
105119,2024-02-08,20:17:11,"""CNR9669856""",Completed,"""CID5654349""",Go Mini,Okhla,Maidan Garhi,15.0,19.1,,,,,,,249.0,2.29,4.3,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,108.73362445414847,False,False,False,False,True
105128,2024-12-12,18:10:27,"""CNR9398087""",Completed,"""CID6941895""",Auto,Jhilmil,Lajpat Nagar,10.5,24.3,,,,,,,1568.0,12.88,4.6,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,121.7391304347826,True,False,False,False,True
105131,2024-03-14,11:08:17,"""CNR8572703""",Completed,"""CID5233342""",Uber XL,Greater Noida,Ashram,3.2,16.8,,,,,,,790.0,8.33,3.2,4.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,94.83793517406963,False,False,False,False,True
105140,2024-10-11,10:58:40,"""CNR4233860""",Completed,"""CID8764673""",Auto,Jahangirpuri,Huda City Centre,3.0,25.1,,,,,,,808.0,4.32,4.2,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,187.03703703703704,False,False,False,False,True
105150,2024-09-21,11:23:23,"""CNR6215182""",Incomplete,"""CID7923478""",Bike,Tagore Garden,GTB Nagar,3.7,24.4,,,,,1.0,Vehicle Breakdown,708.0,5.28,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,134.0909090909091,False,False,False,False,True
105151,2024-04-04,08:41:52,"""CNR9064088""",Completed,"""CID9480971""",Go Sedan,Tagore Garden,Faridabad Sector 15,3.6,31.7,,,,,,,662.0,6.8,4.1,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,97.3529411764706,False,False,False,False,True
105175,2024-05-29,15:05:10,"""CNR3120475""",Completed,"""CID3424191""",Go Sedan,Manesar,Kashmere Gate,14.6,38.9,,,,,,,1506.0,28.1,3.3,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,53.59430604982206,True,False,False,False,False
105189,2024-01-05,12:57:44,"""CNR5753632""",Incomplete,"""CID9827123""",Go Sedan,Saidulajab,Badarpur,6.3,23.0,,,,,1.0,Other Issue,132.0,1.54,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,85.71428571428571,False,False,False,False,True
105230,2024-07-03,15:15:46,"""CNR8296075""",Completed,"""CID8721434""",Auto,Delhi Gate,Ashok Vihar,11.2,22.4,,,,,,,935.0,3.21,4.3,4.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,291.2772585669782,False,False,False,False,True
105236,2024-08-18,07:25:00,"""CNR7930618""",Completed,"""CID3065347""",Premier Sedan,Botanical Garden,Sushant Lok,2.1,31.5,,,,,,,1229.0,10.53,4.8,4.3,Debit Card,False,False,False,False,False,False,False,False,False,False,False,116.71415004748339,False,False,False,False,True
105238,2024-07-14,15:33:32,"""CNR7865835""",Completed,"""CID7760303""",Go Mini,Jor Bagh,Netaji Subhash Place,7.2,33.8,,,,,,,1094.0,11.28,5.0,4.0,Debit Card,False,False,False,False,False,False,False,False,False,False,False,96.98581560283688,False,False,False,False,True
105248,2024-04-21,12:56:44,"""CNR7697763""",Completed,"""CID7173030""",Uber XL,Tis Hazari,Khandsa,12.7,40.4,,,,,,,1489.0,29.26,4.3,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,50.88858509911141,True,False,False,False,False
105252,2024-01-16,20:08:08,"""CNR6964081""",Completed,"""CID7467368""",Go Mini,Khandsa,Netaji Subhash Place,6.8,35.8,,,,,,,484.0,5.3,3.3,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,91.32075471698114,False,False,False,False,True
105269,2024-06-04,10:24:32,"""CNR9780232""",Completed,"""CID3061889""",Auto,Connaught Place,Moti Nagar,3.1,44.9,,,,,,,788.0,9.08,3.9,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,86.78414096916299,False,False,False,False,True
105300,2024-05-04,08:46:27,"""CNR9587922""",Completed,"""CID7499796""",Premier Sedan,Moolchand,Chirag Delhi,11.8,39.6,,,,,,,1394.0,11.18,3.2,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,124.68694096601074,True,False,False,False,True
105306,2024-07-14,11:26:28,"""CNR4381646""",Incomplete,"""CID6777674""",Premier Sedan,Munirka,New Colony,8.9,16.6,,,,,1.0,Customer Demand,1344.0,4.66,,,UPI,False,False,False,False,False,False,False,False,False,False,False,288.412017167382,False,False,False,False,True
105316,2024-02-16,06:53:16,"""CNR2017563""",Completed,"""CID7106049""",Bike,Vishwavidyalaya,Okhla,13.7,25.2,,,,,,,552.0,4.66,4.3,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,118.45493562231759,False,False,False,False,True
105321,2024-04-17,02:04:51,"""CNR1097191""",Completed,"""CID4520104""",Bike,Jahangirpuri,Bhikaji Cama Place,3.7,39.9,,,,,,,1725.0,6.23,3.9,4.8,Debit Card,False,False,False,False,False,False,False,False,False,False,False,276.88603531300157,True,False,False,False,True
105324,2024-09-03,23:06:39,"""CNR8032675""",Completed,"""CID5918364""",Bike,Ardee City,Lal Quila,7.8,23.6,,,,,,,587.0,3.07,4.9,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,191.20521172638436,False,False,False,False,True
105332,2024-06-30,16:50:04,"""CNR6484650""",Completed,"""CID7558674""",Go Mini,GTB Nagar,Jor Bagh,5.6,27.6,,,,,,,3071.0,3.35,4.2,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,916.7164179104477,True,False,False,False,True
105336,2024-07-29,16:16:02,"""CNR1666993""",Completed,"""CID7142168""",Auto,Sikanderpur,Subhash Nagar,5.1,30.9,,,,,,,1869.0,44.38,3.9,5.0,Credit Card,False,False,False,False,False,False,False,False,False,False,False,42.11356466876971,True,False,False,False,False
105337,2024-11-02,17:11:33,"""CNR8478040""",Completed,"""CID7495355""",Premier Sedan,Samaypur Badli,Jama Masjid,7.7,29.1,,,,,,,1468.0,10.33,4.4,4.3,Debit Card,False,False,False,False,False,False,False,False,False,False,False,142.11035818005809,True,False,False,False,True
105340,2024-05-11,05:16:37,"""CNR6584275""",Completed,"""CID5088154""",Premier Sedan,Hauz Rani,Panchsheel Park,9.2,30.0,,,,,,,1529.0,5.25,4.3,5.0,Debit Card,False,False,False,False,False,False,False,False,False,False,False,291.23809523809524,True,False,False,False,True
105353,2024-09-03,20:45:13,"""CNR9486584""",Completed,"""CID6287352""",Go Sedan,Ramesh Nagar,Raj Nagar Extension,5.9,36.3,,,,,,,457.0,2.13,4.2,4.3,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,214.55399061032864,False,False,False,False,True
105370,2024-04-18,07:07:46,"""CNR5275368""",Completed,"""CID1038961""",Go Sedan,Botanical Garden,Bhiwadi,13.9,17.5,,,,,,,867.0,2.16,3.8,3.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,401.38888888888886,False,False,False,False,True
105397,2024-03-18,10:42:40,"""CNR7449464""",Completed,"""CID3986244""",eBike,Vatika Chowk,Peeragarhi,3.4,29.2,,,,,,,977.0,5.99,5.0,4.7,Credit Card,False,False,False,False,False,False,False,False,False,False,False,163.10517529215358,False,False,False,False,True
105412,2024-04-29,16:04:40,"""CNR1926339""",Completed,"""CID1697244""",Bike,Anand Vihar ISBT,Kherki Daula Toll,5.2,16.5,,,,,,,660.0,5.27,4.3,5.0,Credit Card,False,False,False,False,False,False,False,False,False,False,False,125.2371916508539,False,False,False,False,True
105417,2024-11-27,13:49:21,"""CNR8115394""",Completed,"""CID7218890""",Bike,Lal Quila,Pataudi Chowk,3.2,26.0,,,,,,,475.0,2.8,4.8,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,169.64285714285717,False,False,False,False,True
105428,2024-06-13,18:45:43,"""CNR3500004""",Completed,"""CID3973557""",Auto,Pulbangash,India Gate,6.8,37.9,,,,,,,794.0,2.97,4.6,4.4,Debit Card,False,False,False,False,False,False,False,False,False,False,False,267.3400673400673,False,False,False,False,True
105431,2024-03-30,15:20:48,"""CNR5590658""",Completed,"""CID6447020""",Go Mini,Arjangarh,Kashmere Gate,8.6,34.4,,,,,,,1735.0,20.3,4.2,4.2,Credit Card,False,False,False,False,False,False,False,False,False,False,False,85.4679802955665,True,False,False,False,True
105442,2024-03-17,20:46:32,"""CNR7716382""",Completed,"""CID7102544""",eBike,Preet Vihar,Sushant Lok,3.2,20.2,,,,,,,2288.0,17.84,4.3,4.6,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,128.25112107623318,True,False,False,False,True
105447,2024-01-21,08:32:09,"""CNR1053836""",Completed,"""CID6620445""",Go Sedan,Saket A Block,Netaji Subhash Place,8.8,37.6,,,,,,,868.0,5.75,3.8,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,150.95652173913044,False,False,False,False,True
105449,2024-06-15,17:10:36,"""CNR9734208""",Completed,"""CID5382033""",Bike,Panchsheel Park,Rohini East,8.2,28.8,,,,,,,1006.0,3.86,4.7,4.5,Cash,False,False,False,False,False,False,False,False,False,False,False,260.6217616580311,False,False,False,False,True
105453,2024-05-23,16:25:11,"""CNR4551700""",Completed,"""CID6461023""",Go Sedan,Yamuna Bank,GTB Nagar,11.8,17.7,,,,,,,648.0,5.88,3.0,4.7,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,110.20408163265306,False,False,False,False,True
105460,2024-09-05,16:11:39,"""CNR6777459""",Completed,"""CID8940527""",Auto,Rajiv Nagar,Rithala,13.5,43.0,,,,,,,936.0,6.0,4.9,4.6,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,156.0,False,False,False,False,True
105484,2024-07-10,20:58:22,"""CNR2605862""",Completed,"""CID7756810""",Go Mini,Shivaji Park,Tagore Garden,5.3,26.5,,,,,,,2347.0,48.36,3.7,4.1,UPI,False,False,False,False,False,False,False,False,False,False,False,48.531844499586434,True,False,False,False,False
105490,2024-02-27,22:53:43,"""CNR4269264""",Completed,"""CID7322340""",Uber XL,Saket A Block,Bahadurgarh,6.9,26.4,,,,,,,881.0,6.91,4.3,3.1,Cash,False,False,False,False,False,False,False,False,False,False,False,127.49638205499276,False,False,False,False,True
105491,2024-10-21,19:22:03,"""CNR7630578""",Completed,"""CID4162481""",Premier Sedan,Netaji Subhash Place,Kashmere Gate,14.4,21.1,,,,,,,417.0,3.74,3.7,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,111.49732620320854,False,False,False,False,True
105495,2024-11-28,15:23:38,"""CNR4824226""",Completed,"""CID4875455""",Premier Sedan,Rohini East,Raj Nagar Extension,10.0,35.0,,,,,,,479.0,4.2,4.1,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,114.04761904761904,False,False,False,False,True
105498,2024-08-25,09:55:18,"""CNR4888001""",Completed,"""CID5597946""",Bike,Pataudi Chowk,Sushant Lok,10.8,21.4,,,,,,,1452.0,12.05,4.1,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,120.49792531120332,True,False,False,False,True
105526,2024-10-29,16:08:59,"""CNR3925326""",Incomplete,"""CID5262597""",Premier Sedan,Satguru Ram Singh Marg,Hauz Rani,4.2,18.7,,,,,1.0,Vehicle Breakdown,218.0,1.03,,,Cash,False,False,False,False,False,False,False,False,False,False,False,211.6504854368932,False,False,False,False,True
105534,2024-02-27,15:08:12,"""CNR3665569""",Completed,"""CID9592041""",Go Sedan,Satguru Ram Singh Marg,Patel Chowk,13.5,28.7,,,,,,,820.0,2.05,4.6,4.4,UPI,False,False,False,False,False,False,False,False,False,False,False,400.00000000000006,False,False,False,False,True
105547,2024-05-18,11:36:06,"""CNR4813665""",Completed,"""CID8846434""",Go Sedan,Shivaji Park,Welcome,7.9,29.7,,,,,,,419.0,2.8,4.1,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,149.64285714285714,False,False,False,False,True
105570,2024-12-28,14:07:14,"""CNR2007430""",Completed,"""CID8532291""",Auto,Ardee City,Model Town,9.4,24.0,,,,,,,1577.0,25.32,4.3,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,62.2827804107425,True,False,False,False,False
105599,2024-09-13,10:42:31,"""CNR1585712""",Completed,"""CID5474211""",Auto,AIIMS,Greater Noida,5.6,21.7,,,,,,,918.0,6.26,3.3,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,146.6453674121406,False,False,False,False,True
105615,2024-04-06,17:16:35,"""CNR4126058""",Completed,"""CID8533552""",Go Mini,Jahangirpuri,Sultanpur,7.6,22.4,,,,,,,906.0,6.57,4.2,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,137.89954337899542,False,False,False,False,True
105633,2024-04-14,14:02:34,"""CNR9101668""",Completed,"""CID2421714""",Auto,Hauz Khas,Tughlakabad,14.0,28.7,,,,,,,1285.0,8.39,4.1,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,153.1585220500596,False,False,False,False,True
105641,2024-12-17,17:32:39,"""CNR8536496""",Completed,"""CID4515985""",Auto,Rajiv Nagar,Uttam Nagar,12.0,29.8,,,,,,,777.0,3.43,4.6,3.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,226.53061224489795,False,False,False,False,True
105653,2024-11-10,20:43:29,"""CNR9931479""",Completed,"""CID8846278""",Go Mini,ITO,Yamuna Bank,10.3,26.5,,,,,,,1345.0,11.6,4.3,4.7,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,115.94827586206897,False,False,False,False,True
105684,2024-12-25,20:02:29,"""CNR5079747""",Incomplete,"""CID2397967""",Bike,New Delhi Railway Station,Arjangarh,3.1,22.9,,,,,1.0,Other Issue,1266.0,5.78,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,219.0311418685121,False,False,False,False,True
105715,2024-02-03,07:14:56,"""CNR8876518""",Completed,"""CID1462605""",Auto,Madipur,Chanakyapuri,12.6,26.4,,,,,,,403.0,4.06,4.7,4.1,Cash,False,False,False,False,False,False,False,False,False,False,False,99.26108374384238,False,False,False,False,True
